Data;CHF (Cena kupna);CHF (Cena sprzedazy)
2015-09-28 08:00:00;3.7951;3.9107
2015-09-28 16:30:00;3.8227;3.9391
2015-09-29 08:00:00;3.816;3.9322
2015-09-29 16:30:00;3.8293;3.9459
2015-09-30 08:00:00;3.8155;3.9317
2015-09-30 16:30:00;3.838;3.955
2015-10-01 08:00:00;3.8412;3.9582
2015-10-01 16:30:00;3.8365;3.9535
2015-10-02 08:00:00;3.8302;3.9468
2015-10-02 16:30:00;3.8393;3.9561
2015-10-05 10:00:00;3.8238;3.9404
2015-10-05 16:30:00;3.8194;3.9356
2015-10-06 08:00:00;3.8306;3.9472
2015-10-06 16:40:00;3.8327;3.9493
2015-10-07 08:00:00;3.8379;3.9547
2015-10-07 16:30:00;3.8203;3.9367
2015-10-08 08:00:00;3.8153;3.9315
2015-10-08 16:30:00;3.8175;3.9339
2015-10-09 08:00:00;3.8139;3.9301
2015-10-09 16:30:00;3.8091;3.9251
2015-10-12 08:10:00;3.7999;3.9157
2015-10-12 16:30:00;3.8032;3.919
2015-10-13 08:00:00;3.8023;3.9181
2015-10-13 16:30:00;3.8168;3.9332
2015-10-14 08:00:00;3.8188;3.935
2015-10-14 16:30:00;3.8241;3.9407
2015-10-15 08:10:00;3.8215;3.9379
2015-10-15 16:30:00;3.841;3.958
2015-10-16 08:00:00;3.8486;3.9658
2015-10-16 16:30:00;3.858;3.9754
2015-10-19 08:00:00;3.8462;3.9634
2015-10-19 16:30:00;3.8589;3.9763
2015-10-20 08:00:00;3.8597;3.9771
2015-10-20 16:30:00;3.8732;3.9912
2015-10-21 08:00:00;3.8674;3.9852
2015-10-21 09:00:00;3.873;3.991
2015-10-21 16:30:00;3.8875;4.0059
2015-10-22 08:00:00;3.8864;4.0048
2015-10-22 16:30:00;3.8836;4.002
2015-10-23 08:15:00;3.8783;3.9965
2015-10-23 16:30:00;3.8888;4.0072
2015-10-26 08:00:00;3.8922;4.0106
2015-10-26 16:30:00;3.8778;3.9958
2015-10-27 08:00:00;3.8733;3.9913
2015-10-27 16:30:00;3.8767;3.9949
2015-10-28 08:00:00;3.8691;3.9869
2015-10-28 16:30:00;3.8754;3.9934
2015-10-29 08:00:00;3.8783;3.9965
2015-10-29 16:30:00;3.8747;3.9927
2015-10-30 08:05:00;3.8746;3.9926
2015-10-30 16:30:00;3.847;3.9642
2015-11-02 08:00:00;3.8517;3.9689
2015-11-02 16:30:00;3.8566;3.9742
2015-11-03 08:00:00;3.856;3.9736
2015-11-03 16:30:00;3.8534;3.9708
2015-11-04 08:00:00;3.8574;3.975
2015-11-04 16:30:00;3.8632;3.981
2015-11-05 08:00:00;3.8648;3.9826
2015-11-05 16:30:00;3.8583;3.9757
2015-11-06 08:00:00;3.8627;3.9803
2015-11-06 16:30:00;3.885;4.0032
2015-11-09 08:00:00;3.8925;4.0109
2015-11-09 16:30:00;3.8852;4.0034
2015-11-10 08:00:00;3.8831;4.0013
2015-11-10 16:30:00;3.8768;3.995
2015-11-12 08:00:00;3.8527;3.9701
2015-11-12 16:40:00;3.8637;3.9815
2015-11-13 08:00:00;3.8556;3.973
2015-11-13 16:30:00;3.8642;3.982
2015-11-16 08:00:00;3.8703;3.9881
2015-11-16 16:30:00;3.873;3.991
2015-11-17 08:00:00;3.8743;3.9923
2015-11-17 16:30:00;3.8659;3.9835
2015-11-18 08:00:00;3.8689;3.9867
2015-11-18 16:30:00;3.8535;3.9709
2015-11-19 08:00:00;3.8468;3.964
2015-11-19 16:30:00;3.8418;3.9588
2015-11-20 08:05:00;3.8577;3.9753
2015-11-20 16:30:00;3.8492;3.9664
2015-11-23 08:00:00;3.8524;3.9698
2015-11-23 16:30:00;3.8583;3.9757
2015-11-24 16:35:00;3.8782;3.9962
2015-11-25 08:00:00;3.8731;3.9911
2015-11-25 16:30:00;3.876;3.9942
2015-11-26 08:00:00;3.8683;3.9863
2015-11-26 16:30:00;3.8727;3.9905
2015-11-27 08:00:00;3.8716;3.9894
2015-11-27 16:30:00;3.8557;3.9731
2015-11-30 08:00:00;3.7939;4.0285
2015-11-30 08:55:00;3.8584;3.976
2015-11-30 16:30:00;3.8638;3.9814
2015-12-01 08:00:00;3.8701;3.9879
2015-12-01 16:30:00;3.8667;3.9845
2015-12-02 08:00:00;3.8699;3.9877
2015-12-02 16:35:00;3.8691;3.9869
2015-12-03 08:00:00;3.8956;4.0142
2015-12-03 14:50:00;3.8793;3.9975
2015-12-03 16:30:00;3.9083;4.0273
2015-12-04 08:00:00;3.9328;4.0526
2015-12-04 16:30:00;3.8965;4.0151
2015-12-07 08:00:00;3.9173;4.0367
2015-12-07 16:30:00;3.9161;4.0353
2015-12-08 08:00:00;3.9247;4.0443
2015-12-08 16:30:00;3.9522;4.0726
2015-12-09 08:00:00;3.9491;4.0693
2015-12-09 16:30:00;3.9453;4.0655
2015-12-10 08:00:00;3.9517;4.0721
2015-12-10 16:30:00;3.955;4.0754
2015-12-11 08:00:00;3.9617;4.0823
2015-12-11 16:30:00;3.9735;4.0945
2015-12-14 08:00:00;3.9793;4.1005
2015-12-14 16:30:00;3.9735;4.0945
2015-12-15 08:00:00;3.9666;4.0874
2015-12-15 16:30:00;3.961;4.0816
2015-12-16 08:00:00;3.9219;4.0413
2015-12-16 16:30:00;3.9367;4.0565
2015-12-17 08:00:00;3.9172;4.0366
2015-12-17 16:35:00;3.9103;4.0293
2015-12-18 08:00:00;3.9268;4.0464
2015-12-18 16:30:00;3.9042;4.0232
2015-12-21 08:00:00;3.9044;4.0234
2015-12-21 12:45:00;3.863;3.9806
2015-12-21 16:30:00;3.8598;3.9774
2015-12-22 08:00:00;3.8614;3.979
2015-12-22 16:30:00;3.8569;3.9743
2015-12-23 08:00:00;3.8682;3.986
2015-12-23 16:30:00;3.8628;3.9804
2015-12-24 08:00:00;3.869;3.9868
2015-12-24 13:30:00;3.8765;3.9945
2015-12-28 08:00:00;3.8582;3.9758
2015-12-28 16:30:00;3.8545;3.9719
2015-12-29 08:00:00;3.8574;3.9748
2015-12-29 16:30:00;3.843;3.96
2015-12-30 08:05:00;3.8457;3.9629
2015-12-30 16:30:00;3.8695;3.9873
2015-12-31 08:05:00;3.8767;3.9947
2015-12-31 15:30:00;3.8768;3.9948
2016-01-04 08:05:00;3.8897;4.0081
2016-01-04 16:30:00;3.8905;4.0089
2016-01-05 08:00:00;3.9045;4.0235
2016-01-05 16:30:00;3.9079;4.0269
2016-01-07 08:00:00;3.9565;4.0771
2016-01-07 16:30:00;3.9264;4.046
2016-01-08 08:00:00;3.9428;4.0628
2016-01-08 16:30:00;3.9547;4.0751
2016-01-11 08:00:00;3.9609;4.0815
2016-01-11 16:30:00;3.9577;4.0783
2016-01-12 08:00:00;3.9455;4.0657
2016-01-12 16:30:00;3.9577;4.0783
2016-01-13 08:00:00;3.9416;4.0616
2016-01-13 16:35:00;3.9135;4.0327
2016-01-14 08:00:00;3.9118;4.031
2016-01-14 12:15:00;3.9461;4.0663
2016-01-14 16:30:00;3.9513;4.0717
2016-01-15 08:00:00;3.9584;4.079
2016-01-15 14:15:00;3.9761;4.0971
2016-01-15 16:35:00;3.9725;4.0935
2016-01-18 08:00:00;4.0291;4.1519
2016-01-18 16:30:00;4.0173;4.1397
2016-01-19 08:00:00;4.0032;4.1252
2016-01-19 16:30:00;3.9958;4.1176
2016-01-20 08:00:00;4.0071;4.1291
2016-01-20 16:30:00;4.0487;4.1721
2016-01-21 08:00:00;4.0482;4.1714
2016-01-21 16:30:00;4.0341;4.1569
2016-01-22 08:00:00;4.0362;4.1592
2016-01-22 16:35:00;4.0026;4.1246
2016-01-25 08:00:00;4.0078;4.1298
2016-01-25 16:30:00;4.0022;4.124
2016-01-26 08:00:00;4.0186;4.141
2016-01-26 16:35:00;3.984;4.1054
2016-01-27 08:00:00;3.9678;4.0886
2016-01-27 16:30:00;3.9894;4.111
2016-01-28 08:00:00;3.9882;4.1096
2016-01-28 16:25:00;3.9692;4.09
2016-01-29 08:00:00;3.9527;4.0731
2016-01-29 16:30:00;3.9264;4.046
2016-02-01 08:00:00;3.9278;4.0474
2016-02-01 16:30:00;3.9073;4.0263
2016-02-02 08:00:00;3.9;4.0188
2016-02-02 16:30:00;3.8936;4.0122
2016-02-03 08:00:00;3.9025;4.0213
2016-02-03 16:30:00;3.9087;4.0277
2016-02-04 08:00:00;3.8986;4.0174
2016-02-04 14:45:00;3.8989;4.0177
2016-02-04 16:30:00;3.8967;4.0153
2016-02-05 08:00:00;3.9106;4.0298
2016-02-05 16:30:00;3.9138;4.033
2016-02-08 08:00:00;3.9215;4.0409
2016-02-08 16:30:00;3.966;4.0868
2016-02-09 08:00:00;3.9833;4.1047
2016-02-09 16:30:00;3.9902;4.1118
2016-02-10 08:00:00;3.9849;4.1063
2016-02-10 16:35:00;3.9631;4.0839
2016-02-11 08:00:00;3.9638;4.0846
2016-02-11 16:30:00;3.9489;4.0691
2016-02-12 08:00:00;3.9608;4.0814
2016-02-12 16:30:00;3.9505;4.0709
2016-02-15 09:05:00;3.937;4.057
2016-02-15 16:35:00;3.9318;4.0516
2016-02-16 08:00:00;3.9287;4.0483
2016-02-16 16:30:00;3.9439;4.0641
2016-02-17 08:00:00;3.9416;4.0616
2016-02-17 16:30:00;3.9171;4.0365
2016-02-18 08:00:00;3.9225;4.0419
2016-02-18 16:30:00;3.9111;4.0303
2016-02-19 08:00:00;3.9213;4.0407
2016-02-19 16:30:00;3.917;4.0364
2016-02-22 08:00:00;3.9154;4.0346
2016-02-22 16:40:00;3.9085;4.0275
2016-02-23 08:00:00;3.9129;4.0321
2016-02-23 16:35:00;3.9437;4.0639
2016-02-24 08:00:00;3.9493;4.0695
2016-02-24 16:30:00;3.9591;4.0797
2016-02-25 08:00:00;3.9512;4.0716
2016-02-25 16:30:00;3.9292;4.0488
2016-02-26 08:00:00;3.933;4.0528
2016-02-26 16:30:00;3.9345;4.0543
2016-02-29 08:00:00;3.9529;4.0733
2016-02-29 16:30:00;3.9431;4.0631
2016-03-01 08:05:00;3.9445;4.0647
2016-03-01 16:30:00;3.9443;4.0645
2016-03-02 08:00:00;3.9307;4.0505
2016-03-02 16:40:00;3.9477;4.0679
2016-03-03 08:05:00;3.9266;4.0462
2016-03-03 16:30:00;3.9433;4.0635
2016-03-04 08:05:00;3.931;4.0508
2016-03-04 16:35:00;3.9079;4.0269
2016-03-07 08:00:00;3.9016;4.0204
2016-03-07 16:30:00;3.8923;4.0109
2016-03-08 08:00:00;3.9025;4.0213
2016-03-08 16:30:00;3.889;4.0074
2016-03-09 08:00:00;3.8854;4.0038
2016-03-09 16:30:00;3.8701;3.9879
2016-03-10 08:00:00;3.8844;4.0028
2016-03-10 16:30:00;3.8807;3.9989
2016-03-11 08:00:00;3.8812;3.9994
2016-03-11 16:30:00;3.8602;3.9778
2016-03-14 08:00:00;3.8523;3.9697
2016-03-14 16:30:00;3.8521;3.9695
2016-03-15 08:00:00;3.8433;3.9603
2016-03-15 16:30:00;3.8644;3.982
2016-03-16 08:00:00;3.861;3.9786
2016-03-16 16:25:00;3.8571;3.9745
2016-03-17 08:00:00;3.8604;3.978
2016-03-17 16:30:00;3.8552;3.9726
2016-03-18 08:00:00;3.8563;3.9737
2016-03-18 16:30:00;3.8415;3.9585
2016-03-21 08:00:00;3.84;3.957
2016-03-21 16:30:00;3.8397;3.9567
2016-03-22 08:00:00;3.8452;3.9624
2016-03-22 16:30:00;3.8492;3.9664
2016-03-23 08:00:00;3.8431;3.9601
2016-03-23 16:30:00;3.8551;3.9725
2016-03-24 08:00:00;3.8464;3.9636
2016-03-24 10:00:00;3.854;3.9714
2016-03-24 16:30:00;3.8576;3.975
2016-03-25 08:00:00;3.8521;3.9695
2016-03-25 16:45:00;3.8441;3.9611
2016-03-29 08:00:00;3.8409;3.9579
2016-03-29 16:30:00;3.835;3.9518
2016-03-30 08:00:00;3.8332;3.95
2016-03-30 16:30:00;3.8496;3.9668
2016-03-31 08:00:00;3.8546;3.972
2016-03-31 16:30:00;3.8287;3.9453
2016-04-01 08:00:00;3.8232;3.9396
2016-04-01 16:30:00;3.8285;3.9451
2016-04-04 08:05:00;3.8326;3.9494
2016-04-04 09:00:00;3.8301;3.9467
2016-04-04 16:30:00;3.8171;3.9333
2016-04-05 08:00:00;3.8277;3.9443
2016-04-05 16:35:00;3.8543;3.9717
2016-04-06 08:00:00;3.8592;3.9768
2016-04-06 16:35:00;3.8626;3.9802
2016-04-07 08:00:00;3.8599;3.9775
2016-04-07 16:30:00;3.8945;4.0131
2016-04-08 08:00:00;3.8876;4.006
2016-04-08 16:30:00;3.8921;4.0107
2016-04-11 08:00:00;3.889;4.0074
2016-04-11 16:30:00;3.8732;3.9912
2016-04-12 08:00:00;3.8693;3.9871
2016-04-12 16:30:00;3.8872;4.0056
2016-04-13 08:00:00;3.877;3.995
2016-04-13 16:35:00;3.8805;3.9987
2016-04-14 08:00:00;3.8812;3.9994
2016-04-14 16:30:00;3.8906;4.009
2016-04-15 08:00:00;3.8898;4.0082
2016-04-15 16:30:00;3.8741;3.9921
2016-04-18 08:00:00;3.8775;3.9955
2016-04-18 16:30:00;3.8885;4.0069
2016-04-19 08:00:00;3.8892;4.0076
2016-04-19 16:30:00;3.8797;3.9979
2016-04-20 08:00:00;3.8774;3.9954
2016-04-20 17:25:00;3.8551;3.9725
2016-04-21 08:00:00;3.853;3.9704
2016-04-21 16:30:00;3.8679;3.9857
2016-04-22 08:00:00;3.8667;3.9845
2016-04-22 11:35:00;3.8843;4.0027
2016-04-22 16:30:00;3.9049;4.0239
2016-04-25 08:00:00;3.9179;4.0373
2016-04-25 10:00:00;3.9335;4.0533
2016-04-25 16:30:00;3.9658;4.0866
2016-04-26 08:00:00;3.9548;4.0752
2016-04-26 15:35:00;3.918;4.0374
2016-04-26 16:40:00;3.9225;4.0419
2016-04-27 08:00:00;3.9177;4.0371
2016-04-27 16:30:00;3.9378;4.0578
2016-04-28 08:00:00;3.9382;4.0582
2016-04-28 16:30:00;3.9459;4.0661
2016-04-29 08:00:00;3.9526;4.073
2016-04-29 16:30:00;3.9333;4.0531
2016-05-02 08:00:00;3.9134;4.0326
2016-05-02 16:30:00;3.926;4.0456
2016-05-04 08:00:00;3.946;4.0662
2016-05-04 16:35:00;3.9414;4.0614
2016-05-05 08:00:00;3.9337;4.0535
2016-05-05 13:10:00;3.9565;4.0771
2016-05-05 16:30:00;3.9497;4.0699
2016-05-06 08:00:00;3.9281;4.0477
2016-05-06 16:30:00;3.9276;4.0472
2016-05-09 08:00:00;3.9386;4.0586
2016-05-09 16:30:00;3.9374;4.0574
2016-05-10 08:00:00;3.9449;4.0651
2016-05-10 16:30:00;3.9278;4.0474
2016-05-11 08:00:00;3.9259;4.0455
2016-05-11 16:30:00;3.9239;4.0435
2016-05-12 08:00:00;3.9314;4.0512
2016-05-12 16:35:00;3.9428;4.0628
2016-05-13 08:00:00;3.9361;4.0559
2016-05-13 16:35:00;3.9388;4.0588
2016-05-16 08:00:00;3.9079;4.0269
2016-05-16 16:30:00;3.8842;4.0026
2016-05-17 08:00:00;3.8897;4.0081
2016-05-17 16:30:00;3.8901;4.0085
2016-05-18 08:00:00;3.883;4.0012
2016-05-18 16:30:00;3.9093;4.0283
2016-05-19 08:00:00;3.9127;4.0319
2016-05-19 16:30:00;3.9112;4.0304
2016-05-20 08:00:00;3.9087;4.0277
2016-05-20 16:30:00;3.9205;4.0399
2016-05-23 08:00:00;3.9142;4.0334
2016-05-23 16:30:00;3.9392;4.0592
2016-05-24 08:00:00;3.9406;4.0606
2016-05-24 16:30:00;3.9463;4.0665
2016-05-25 08:00:00;3.9406;4.0606
2016-05-25 16:30:00;3.9338;4.0536
2016-05-27 08:05:00;3.9154;4.0346
2016-05-27 16:35:00;3.9153;4.0345
2016-05-30 08:00:00;3.9107;4.0299
2016-05-30 16:35:00;3.9166;4.0358
2016-05-31 08:00:00;3.917;4.0362
2016-05-31 16:35:00;3.9029;4.0217
2016-06-01 08:00:00;3.9106;4.0298
2016-06-01 16:35:00;3.9197;4.0391
2016-06-02 08:00:00;3.9084;4.0274
2016-06-02 16:30:00;3.9136;4.0328
2016-06-03 08:00:00;3.9091;4.0281
2016-06-03 15:20:00;3.8908;4.0092
2016-06-03 16:30:00;3.8971;4.0157
2016-06-06 08:00:00;3.9038;4.0226
2016-06-06 16:30:00;3.8929;4.0115
2016-06-07 08:00:00;3.8908;4.0094
2016-06-07 16:30:00;3.8994;4.0182
2016-06-08 08:00:00;3.9084;4.0274
2016-06-08 13:50:00;3.8963;4.0149
2016-06-08 16:30:00;3.8908;4.0092
2016-06-09 08:00:00;3.8955;4.0141
2016-06-09 16:30:00;3.9148;4.034
2016-06-10 08:00:00;3.9172;4.0366
2016-06-10 16:30:00;3.9505;4.0709
2016-06-13 08:00:00;3.9744;4.0954
2016-06-13 16:30:00;3.968;4.0888
2016-06-14 08:00:00;3.9978;4.1196
2016-06-14 10:25:00;4.0311;4.1539
2016-06-14 16:35:00;4.0387;4.1617
2016-06-15 08:00:00;4.0355;4.1585
2016-06-15 16:30:00;4.0245;4.1471
2016-06-15 16:35:00;4.0247;4.1473
2016-06-16 08:00:00;4.0365;4.1595
2016-06-16 16:30:00;4.0649;4.1887
2016-06-17 08:00:00;4.0106;4.1328
2016-06-17 16:25:00;4.0286;4.1512
2016-06-20 08:00:00;3.9776;4.0988
2016-06-20 16:30:00;3.9771;4.0983
2016-06-21 08:00:00;3.9757;4.0967
2016-06-21 15:50:00;4.0223;4.1449
2016-06-21 16:30:00;4.0097;4.1319
2016-06-22 08:00:00;3.9997;4.1215
2016-06-22 16:30:00;3.9894;4.111
2016-06-23 07:55:00;3.9564;4.0768
2016-06-23 09:30:00;3.9766;4.0978
2016-06-23 16:30:00;3.9613;4.0819
2016-06-24 08:00:00;4.1461;4.2723
2016-06-24 08:50:00;4.0716;4.1956
2016-06-24 09:45:00;4.0391;4.1621
2016-06-24 16:30:00;4.0495;4.1729
2016-06-27 08:50:00;4.0885;4.2131
2016-06-27 16:30:00;4.0711;4.1951
2016-06-28 08:00:00;4.0562;4.1798
2016-06-28 16:30:00;4.0286;4.1512
2016-06-29 08:00:00;4.0225;4.1451
2016-06-29 16:30:00;4.003;4.125
2016-06-30 08:00:00;4.0065;4.1285
2016-06-30 16:30:00;4.0158;4.1382
2016-07-01 08:00:00;3.9879;4.1093
2016-07-01 16:35:00;4.0034;4.1254
2016-07-04 08:00:00;4.0021;4.1239
2016-07-04 16:30:00;4.0329;4.1557
2016-07-05 08:00:00;4.0439;4.1671
2016-07-05 16:30:00;4.0497;4.1731
2016-07-06 08:00:00;4.0479;4.1711
2016-07-06 16:30:00;4.0484;4.1716
2016-07-07 08:00:00;4.0497;4.1731
2016-07-07 16:30:00;4.0287;4.1515
2016-07-08 08:00:00;4.029;4.1518
2016-07-08 16:30:00;4.0054;4.1274
2016-07-11 08:00:00;4.0028;4.1248
2016-07-11 16:30:00;4.0125;4.1347
2016-07-12 08:00:00;4.0064;4.1284
2016-07-12 16:30:00;3.9837;4.1051
2016-07-13 08:00:00;3.9638;4.0846
2016-07-13 16:30:00;3.9772;4.0984
2016-07-14 08:00:00;3.9663;4.0871
2016-07-14 16:30:00;3.9827;4.1041
2016-07-15 08:00:00;3.9827;4.1041
2016-07-15 16:30:00;3.992;4.1136
2016-07-18 08:00:00;3.9934;4.115
2016-07-18 12:45:00;3.9692;4.09
2016-07-18 16:30:00;3.9657;4.0865
2016-07-19 08:00:00;3.9544;4.0748
2016-07-19 16:30:00;3.9725;4.0935
2016-07-20 08:00:00;3.975;4.096
2016-07-20 16:35:00;3.962;4.0826
2016-07-21 08:00:00;3.9602;4.0808
2016-07-21 16:45:00;3.9475;4.0677
2016-07-22 08:00:00;3.9557;4.0761
2016-07-22 16:30:00;3.9498;4.0702
2016-07-25 08:10:00;3.9626;4.0832
2016-07-25 16:30:00;3.9632;4.084
2016-07-26 08:00:00;3.9621;4.0827
2016-07-26 16:30:00;3.9386;4.0586
2016-07-27 08:00:00;3.9394;4.0594
2016-07-27 16:30:00;3.9443;4.0645
2016-07-28 08:00:00;3.943;4.063
2016-07-28 16:30:00;3.9485;4.0687
2016-07-29 08:00:00;3.9577;4.0783
2016-07-29 16:30:00;3.964;4.0848
2016-08-01 08:00:00;3.9632;4.084
2016-08-01 16:30:00;3.9761;4.0971
2016-08-02 08:00:00;3.9713;4.0923
2016-08-02 16:30:00;3.9327;4.0525
2016-08-03 08:05:00;3.9349;4.0547
2016-08-03 16:35:00;3.9107;4.0299
2016-08-04 08:00:00;3.8897;4.0081
2016-08-04 16:35:00;3.897;4.0156
2016-08-05 08:00:00;3.8988;4.0176
2016-08-05 16:35:00;3.8811;3.9993
2016-08-08 08:00:00;3.8776;3.9956
2016-08-08 16:30:00;3.8658;3.9836
2016-08-09 08:05:00;3.8575;3.9749
2016-08-09 16:30:00;3.847;3.9642
2016-08-10 08:05:00;3.8454;3.9626
2016-08-10 16:35:00;3.8478;3.965
2016-08-11 08:00:00;3.8612;3.9788
2016-08-11 16:35:00;3.8634;3.981
2016-08-12 08:00:00;3.8644;3.982
2016-08-12 16:30:00;3.8579;3.9753
2016-08-16 08:00:00;3.8634;3.981
2016-08-16 16:30:00;3.8809;3.9991
2016-08-17 08:05:00;3.8793;3.9975
2016-08-17 16:30:00;3.8976;4.0164
2016-08-18 08:00:00;3.8864;4.0048
2016-08-18 16:35:00;3.9028;4.0216
2016-08-19 08:00:00;3.901;4.0198
2016-08-19 16:35:00;3.9071;4.0261
2016-08-22 08:10:00;3.906;4.025
2016-08-22 16:30:00;3.8971;4.0157
2016-08-23 08:00:00;3.8921;4.0107
2016-08-23 16:35:00;3.8966;4.0152
2016-08-24 08:05:00;3.8973;4.0161
2016-08-24 16:30:00;3.8973;4.0161
2016-08-25 08:00:00;3.8984;4.0172
2016-08-25 16:30:00;3.9072;4.0262
2016-08-26 08:00:00;3.9126;4.0318
2016-08-26 16:30:00;3.9028;4.0216
2016-08-29 08:05:00;3.8904;4.0088
2016-08-29 16:30:00;3.902;4.0208
2016-08-30 08:05:00;3.9046;4.0236
2016-08-30 16:30:00;3.9238;4.0434
2016-08-31 08:00:00;3.9154;4.0346
2016-08-31 16:30:00;3.914;4.0332
2016-09-01 08:00:00;3.9163;4.0355
2016-09-01 16:30:00;3.9243;4.0439
2016-09-02 08:00:00;3.9152;4.0344
2016-09-02 16:30:00;3.9241;4.0437
2016-09-05 08:00:00;3.9269;4.0465
2016-09-05 16:30:00;3.9264;4.046
2016-09-06 08:00:00;3.9109;4.0301
2016-09-06 16:30:00;3.9063;4.0253
2016-09-07 08:00:00;3.9147;4.0339
2016-09-07 16:30:00;3.9051;4.0241
2016-09-08 08:00:00;3.9022;4.021
2016-09-08 16:30:00;3.8973;4.0161
2016-09-09 08:00:00;3.8874;4.0058
2016-09-09 16:30:00;3.9071;4.0261
2016-09-12 08:00:00;3.8902;4.0086
2016-09-12 17:40:00;3.9233;4.0427
2016-09-13 08:00:00;3.9248;4.0444
2016-09-13 16:30:00;3.9191;4.0385
2016-09-14 08:00:00;3.9099;4.0289
2016-09-14 10:00:00;3.9073;4.0263
2016-09-14 16:30:00;3.8985;4.0173
2016-09-15 08:00:00;3.9018;4.0206
2016-09-15 16:30:00;3.8908;4.0092
2016-09-16 08:00:00;3.9025;4.0213
2016-09-16 16:30:00;3.886;4.0044
2016-09-19 08:00:00;3.8809;3.9991
2016-09-19 16:30:00;3.8619;3.9795
2016-09-20 08:00:00;3.8628;3.9804
2016-09-20 16:30:00;3.8747;3.9927
2016-09-21 08:00:00;3.8827;4.0009
2016-09-21 16:30:00;3.8888;4.0072
2016-09-22 08:00:00;3.8768;3.9948
2016-09-22 16:30:00;3.8774;3.9954
2016-09-23 08:00:00;3.88;3.9982
2016-09-23 16:30:00;3.8817;3.9999
2016-09-26 08:00:00;3.8939;4.0125
2016-09-26 16:35:00;3.8835;4.0017
2016-09-27 08:05:00;3.8823;4.0005
2016-09-27 16:30:00;3.8789;3.9971
2016-09-28 08:00:00;3.8742;3.9922
2016-09-28 16:30:00;3.8876;4.006
2016-09-29 08:00:00;3.8829;4.0011
2016-09-29 16:30:00;3.905;4.024
2016-09-30 08:00:00;3.9143;4.0335
2016-09-30 16:30:00;3.8896;4.008
2016-10-03 08:00:00;3.8752;3.9932
2016-10-03 16:30:00;3.88;3.9982
2016-10-04 08:00:00;3.877;3.995
2016-10-04 16:35:00;3.8581;3.9757
2016-10-05 08:00:00;3.8669;3.9847
2016-10-05 16:30:00;3.861;3.9786
2016-10-06 08:00:00;3.8773;3.9953
2016-10-06 16:30:00;3.8629;3.9805
2016-10-07 08:00:00;3.8612;3.9788
2016-10-07 16:35:00;3.851;3.9682
2016-10-10 08:05:00;3.8541;3.9715
2016-10-10 16:30:00;3.8407;3.9577
2016-10-11 08:00:00;3.8393;3.9563
2016-10-11 16:35:00;3.8553;3.9727
2016-10-12 08:00:00;3.8638;3.9814
2016-10-12 16:40:00;3.8749;3.9929
2016-10-13 08:00:00;3.8888;4.0072
2016-10-13 16:30:00;3.8894;4.0078
2016-10-14 08:00:00;3.8846;4.003
2016-10-14 16:30:00;3.8971;4.0157
2016-10-17 08:00:00;3.908;4.027
2016-10-17 16:30:00;3.9235;4.0429
2016-10-18 08:00:00;3.912;4.0312
2016-10-18 16:35:00;3.9144;4.0336
2016-10-19 08:00:00;3.9095;4.0285
2016-10-19 16:30:00;3.9164;4.0356
2016-10-20 08:00:00;3.9121;4.0313
2016-10-20 16:30:00;3.9294;4.049
2016-10-21 08:00:00;3.929;4.0486
2016-10-21 16:30:00;3.939;4.059
2016-10-24 08:00:00;3.9465;4.0667
2016-10-24 16:35:00;3.9313;4.0511
2016-10-25 08:00:00;3.9306;4.0504
2016-10-25 16:30:00;3.9213;4.0407
2016-10-26 08:00:00;3.9231;4.0425
2016-10-26 16:30:00;3.9346;4.0544
2016-10-27 08:00:00;3.937;4.057
2016-10-27 16:30:00;3.94;4.06
2016-10-28 08:00:00;3.9411;4.0611
2016-10-28 16:30:00;3.9296;4.0492
2016-10-31 08:00:00;3.941;4.061
2016-10-31 16:30:00;3.9332;4.053
2016-11-02 08:00:00;3.9357;4.0555
2016-11-02 16:30:00;3.9493;4.0695
2016-11-03 08:00:00;3.9509;4.0713
2016-11-03 16:30:00;3.9441;4.0643
2016-11-04 08:05:00;3.9275;4.0471
2016-11-04 16:35:00;3.952;4.0724
2016-11-07 08:00:00;3.9376;4.0576
2016-11-07 16:30:00;3.9575;4.0781
2016-11-08 08:00:00;3.962;4.0826
2016-11-08 16:35:00;3.9617;4.0823
2016-11-09 08:00:00;3.9627;4.0833
2016-11-09 10:55:00;3.9571;4.0777
2016-11-09 16:30:00;3.9723;4.0933
2016-11-10 08:00:00;3.9741;4.0951
2016-11-10 13:45:00;3.9931;4.1147
2016-11-10 16:35:00;4.0001;4.1219
2016-11-14 08:20:00;4.0615;4.1853
2016-11-14 16:30:00;4.0593;4.1829
2016-11-15 08:10:00;4.0464;4.1696
2016-11-15 16:30:00;4.065;4.1888
2016-11-16 08:00:00;4.0387;4.1617
2016-11-16 12:05:00;4.072;4.196
2016-11-16 16:30:00;4.0736;4.1976
2016-11-17 08:00:00;4.0917;4.2163
2016-11-17 16:30:00;4.0945;4.2193
2016-11-18 08:00:00;4.0929;4.2175
2016-11-18 16:30:00;4.0944;4.2192
2016-11-21 08:00:00;4.0779;4.2021
2016-11-21 16:30:00;4.0781;4.2023
2016-11-22 08:00:00;4.0637;4.1875
2016-11-22 16:35:00;4.0624;4.1862
2016-11-23 08:00:00;4.046;4.1692
2016-11-23 16:35:00;4.0689;4.1929
2016-11-24 08:00:00;4.069;4.193
2016-11-24 16:35:00;4.0549;4.1785
